DATETIME,PM2.5,TARGET,PM25_LAG_1,PM25_LAG_3,PM25_LAG_6,PM25_LAG_24,PM25_LAG_168,PM25_ROLLING_MEAN_3,PM25_ROLLING_STD_3,PM25_ROLLING_MEAN_6,PM25_ROLLING_STD_6,PM25_ROLLING_MEAN_24,PM25_ROLLING_STD_24,PM25_ROLLING_MEAN_168,PM25_ROLLING_STD_168,HOUR_SIN,HOUR_COS,DOW_SIN,DOW_COS,MONTH_SIN,MONTH_COS,WIND_DIR_SIN_LAG1,WIND_DIR_COS_LAG1,PM10_LAG_1,PM10_LAG_24,SO2_LAG_1,SO2_LAG_24,NO2_LAG_1,NO2_LAG_24,CO_LAG_1,CO_LAG_24,O3_LAG_1,O3_LAG_24,TEMP_LAG_1,TEMP_LAG_24,PRES_LAG_1,PRES_LAG_24,DEWP_LAG_1,DEWP_LAG_24,RAIN_LAG_1,RAIN_LAG_24,WSPM_LAG_1,WSPM_LAG_24
2014-11-19 12:00:00,255.0,275.0,240.0,178.0,124.0,54.0,3.0,209.33333333333334,31.005375877955714,171.66666666666666,47.89015208439699,,,,,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,308.0,87.0,73.0,38.0,138.0,77.0,3300.0,1200.0,2.0,2.0,6.3,10.6,1014.0,1017.0,-1.4,-6.3,0.0,0.0,1.6,0.6
2014-11-19 13:00:00,275.0,281.0,255.0,210.0,118.0,,9.0,235.0,22.91287847477874,193.5,51.53542470961113,,,,,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,328.0,87.0,77.0,38.0,150.0,77.0,3300.0,1200.0,2.0,2.0,6.9,13.7,1013.0,1024.7,-1.3,-6.0,0.0,0.0,1.6,1.3
2014-11-19 14:00:00,281.0,316.0,275.0,240.0,160.0,57.0,10.0,256.6666666666667,17.559422921420488,219.66666666666666,44.974066601394334,154.75,69.02756223296579,,,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,332.0,65.0,78.0,43.0,161.0,74.0,3200.0,1100.0,2.0,12.0,7.9,13.7,1009.0,1013.0,-0.6,-5.5,0.0,0.0,1.3,1.9
2014-11-19 15:00:00,316.0,364.0,281.0,255.0,178.0,57.0,4.0,270.3333333333333,13.613718571107013,239.83333333333334,39.685849703220995,164.08333333333334,70.36668966558412,,,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,347.0,80.0,74.0,36.0,173.0,85.0,3100.0,1200.0,2.0,9.0,8.6,13.7,1012.0,1016.0,-0.2,-5.0,0.0,0.0,1.2,1.3
2014-11-19 16:00:00,364.0,354.0,316.0,275.0,210.0,55.0,4.0,290.6666666666667,22.143471573655724,262.8333333333333,36.54814176762804,174.875,73.03978219168343,,,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,384.0,93.0,68.0,32.0,182.0,93.0,3200.0,1100.0,2.0,4.0,8.7,13.1,1010.0,1010.0,0.4,-5.0,0.0,0.0,0.8,1.1
2014-11-19 17:00:00,354.0,322.0,364.0,281.0,240.0,61.0,3.0,320.3333333333333,41.66933324800496,288.5,45.098780471316076,187.75,78.05251855112532,,,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,440.0,133.0,57.0,27.0,200.0,100.0,3700.0,1000.0,2.0,2.0,8.0,9.4,1008.0,1010.0,0.9,-4.2,0.0,0.0,1.2,1.6
2014-11-19 18:00:00,322.0,337.0,354.0,316.0,255.0,74.0,5.0,344.6666666666667,25.324559884295834,307.5,44.59035770208569,199.95833333333334,80.24878661776155,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.3826834323650898,0.9238795325112867,401.0,174.0,45.0,30.0,190.0,110.0,3400.0,1400.0,2.0,2.0,6.3,5.6,1010.0,1009.0,1.2,-2.3,0.0,0.0,0.7,0.6
2014-11-19 19:00:00,337.0,342.0,322.0,364.0,275.0,89.0,5.0,346.6666666666667,21.939310229204686,318.6666666666667,36.461852211134506,210.29166666666666,79.28565809596319,,,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,363.0,165.0,28.0,34.0,174.0,114.0,3500.0,1700.0,2.0,2.0,4.6,3.8,1011.0,1009.0,1.1,-2.2,0.0,0.0,0.7,0.0
2014-11-19 20:00:00,342.0,354.0,337.0,354.0,281.0,116.0,5.0,337.6666666666667,16.010413278029006,329.0,29.785902705809388,220.625,78.95062436077589,,,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,375.0,181.0,27.0,41.0,176.0,120.0,4000.0,2500.0,2.0,2.0,3.5,2.6,1012.0,1013.0,1.7,-1.6,0.0,0.0,0.5,0.0
2014-11-19 21:00:00,354.0,375.0,342.0,322.0,316.0,135.0,6.0,333.6666666666667,10.408329997328506,339.1666666666667,18.334848422242427,230.04166666666666,79.40566137229023,,,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,381.0,204.0,35.0,40.0,179.0,121.0,3800.0,2400.0,2.0,2.0,2.6,1.9,1008.0,1014.0,1.4,-1.4,0.0,0.0,0.5,0.0
2014-11-19 22:00:00,375.0,384.0,354.0,337.0,364.0,135.0,12.0,344.3333333333333,8.736894948051386,345.5,14.989996664440456,239.16666666666666,80.58356001646575,,,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,405.0,191.0,32.0,34.0,180.0,116.0,4600.0,2200.0,2.0,2.0,2.2,1.2,1008.0,1013.0,1.0,-0.9,0.0,0.0,0.7,0.0
2014-11-19 23:00:00,384.0,339.0,375.0,342.0,354.0,140.0,8.0,357.0,16.70329308848856,347.3333333333333,18.062853226071493,249.16666666666666,81.9743685638936,,,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,428.0,182.0,43.0,30.0,185.0,116.0,5200.0,2200.0,2.0,2.0,2.4,0.7,1009.0,1015.0,1.4,-0.8,0.0,0.0,0.7,0.7
2014-11-20 00:00:00,339.0,313.0,384.0,354.0,322.0,162.0,4.0,371.0,15.39480431833893,352.3333333333333,23.585306160120076,259.3333333333333,82.9712714381174,,,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,450.0,217.0,56.0,38.0,196.0,128.0,5200.0,3600.0,2.0,2.0,2.1,2.4,1009.0,1015.0,1.1,-3.3,0.0,0.0,1.1,1.0
2014-11-20 01:00:00,313.0,297.0,339.0,375.0,337.0,248.0,5.0,366.0,23.81176179958022,355.1666666666667,19.954114028605634,266.7083333333333,81.80171103061359,,,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,381.0,347.0,46.0,65.0,179.0,145.0,4300.0,6000.0,2.0,2.0,2.5,2.6,1012.0,1013.0,0.9,-3.5,0.0,0.0,1.0,1.3
2014-11-20 02:00:00,297.0,297.0,313.0,384.0,342.0,233.0,9.0,345.3333333333333,35.92121007612753,351.1666666666667,25.856656138538074,269.4166666666667,82.23027934149005,,,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,344.0,311.0,31.0,49.0,167.0,121.0,3900.0,5600.0,2.0,2.0,1.6,2.4,1009.0,1009.0,0.6,-3.7,0.0,0.0,0.0,1.1
2014-11-20 03:00:00,297.0,302.0,297.0,339.0,354.0,211.0,7.0,316.3333333333333,21.197484127445254,343.6666666666667,34.22085134339301,272.0833333333333,82.0354730624471,,,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,311.0,278.0,33.0,38.0,163.0,109.0,3500.0,3900.0,2.0,2.0,2.2,1.9,1013.0,1012.0,0.7,-3.6,0.0,0.0,0.7,0.7
2014-11-20 04:00:00,302.0,306.0,297.0,313.0,375.0,198.0,8.0,302.3333333333333,9.237604307032052,334.1666666666667,38.431324029580466,275.6666666666667,81.12452407131194,,,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,313.0,261.0,27.0,36.0,159.0,119.0,3400.0,3800.0,2.0,2.0,1.2,0.8,1008.0,1012.0,0.2,-3.5,0.0,0.0,0.0,0.5
2014-11-20 05:00:00,306.0,302.0,302.0,297.0,384.0,183.0,9.0,298.6666666666667,2.8867513459420278,322.0,34.24616766880565,280.0,79.55801820601948,,,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,324.0,218.0,25.0,29.0,160.0,178.0,3400.0,3600.0,2.0,2.0,0.5,1.4,1013.0,1008.0,0.1,-2.9,0.0,0.0,0.9,1.1
2014-11-20 06:00:00,302.0,302.0,306.0,297.0,339.0,124.0,12.0,301.6666666666667,4.509249752818913,309.0,15.887101686587012,285.125,76.95696849538551,,,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,330.0,141.0,23.0,34.0,157.0,149.0,3700.0,2500.0,2.0,2.0,0.2,1.4,1009.0,1008.0,-0.1,-3.1,0.0,0.0,0.1,1.2
2014-11-20 07:00:00,302.0,289.0,302.0,302.0,313.0,118.0,11.0,303.3333333333333,2.3094010767506505,302.8333333333333,6.04703784233454,292.5416666666667,68.91013629400047,,,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,320.0,139.0,24.0,36.0,160.0,158.0,3800.0,3000.0,2.0,2.0,0.7,1.8,1009.0,1010.0,0.4,-3.3,0.0,0.0,1.3,1.1
2014-11-20 08:00:00,289.0,305.0,302.0,306.0,297.0,160.0,21.0,303.3333333333333,2.3094010767506505,301.0,3.4641016151320447,300.2083333333333,58.022468786304756,,,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,323.0,229.0,22.0,50.0,150.0,167.0,4100.0,3000.0,2.0,2.0,1.4,3.7,1008.0,1010.0,0.4,-2.3,0.0,0.0,1.2,1.6
2014-11-20 09:00:00,305.0,306.0,289.0,302.0,297.0,178.0,33.0,297.6666666666667,7.505553499462807,299.6666666666667,5.955389715764025,305.5833333333333,49.87193744910327,,,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,315.0,256.0,23.0,58.0,139.0,168.0,4000.0,2700.0,2.0,2.0,1.7,4.4,1011.0,1014.0,0.5,-1.6,0.0,0.0,1.7,1.1
2014-11-20 10:00:00,306.0,292.0,305.0,302.0,302.0,210.0,41.0,298.6666666666667,8.504900548113314,301.0,6.131883886699137,310.875,41.83644396310455,,,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,335.0,297.0,38.0,47.0,145.0,168.0,4200.0,3100.0,2.0,2.0,2.7,4.9,1012.0,1009.0,0.6,-2.0,0.0,0.0,1.5,1.5
2014-11-20 13:00:00,,186.0,,306.0,302.0,275.0,19.0,,,,,,,,,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,259.0,332.0,62.0,78.0,132.0,161.0,2600.0,3200.0,2.0,2.0,6.6,7.9,1009.0,1009.0,1.5,-0.6,0.0,0.0,0.6,1.3
2014-11-20 14:00:00,186.0,272.0,,292.0,289.0,281.0,27.0,,,,,,,,,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.38268343236508967,-0.9238795325112868,613.0,347.0,36.0,74.0,132.0,173.0,2500.0,3100.0,2.0,2.0,9.9,8.6,1012.7,1012.0,3.4,-0.2,0.0,0.0,1.1,1.2
2014-11-20 15:00:00,272.0,269.0,186.0,,305.0,316.0,21.0,,,,,,,,,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.38268343236508967,-0.9238795325112868,447.0,384.0,63.0,68.0,148.0,182.0,2700.0,3200.0,3.0,2.0,9.9,8.7,1010.0,1010.0,1.5,0.4,0.0,0.0,1.2,0.8
2014-11-20 16:00:00,269.0,292.0,272.0,,306.0,364.0,13.0,,,,,,,,,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9238795325112868,-0.3826834323650895,409.0,440.0,55.0,57.0,157.0,200.0,2700.0,3700.0,2.0,2.0,9.3,8.0,1008.0,1008.0,1.2,0.9,0.0,0.0,3.5,1.2
2014-11-20 17:00:00,292.0,295.0,269.0,186.0,292.0,354.0,8.0,242.33333333333334,48.80915214724932,,,,,,,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.9238795325112868,-0.3826834323650895,392.0,401.0,50.0,45.0,168.0,190.0,2800.0,3400.0,2.0,2.0,8.8,6.3,1009.0,1010.0,1.2,1.2,0.0,0.0,1.5,0.7
2014-11-20 18:00:00,295.0,296.0,292.0,272.0,,322.0,29.0,277.6666666666667,12.503332889007323,,,,,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.7071067811865475,-0.7071067811865477,439.0,363.0,43.0,28.0,174.0,174.0,3200.0,3500.0,2.0,2.0,7.7,4.6,1010.0,1011.0,0.9,1.1,0.0,0.0,1.4,0.7
2014-11-20 19:00:00,296.0,302.0,295.0,269.0,,337.0,26.0,285.3333333333333,14.224392195567876,,,,,,,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,-0.7071067811865475,-0.7071067811865477,428.0,375.0,35.0,27.0,177.0,176.0,3200.0,4000.0,2.0,2.0,7.0,3.5,1012.0,1012.0,0.9,1.7,0.0,0.0,1.0,0.5
2014-11-20 20:00:00,302.0,404.0,296.0,292.0,186.0,342.0,34.0,294.3333333333333,2.0816659994659474,268.3333333333333,42.02221634643566,,,,,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,401.0,381.0,25.0,35.0,175.0,179.0,3500.0,3800.0,2.0,2.0,4.5,2.6,1010.0,1008.0,0.8,1.4,0.0,0.0,0.9,0.5
2014-11-20 21:00:00,404.0,464.0,302.0,295.0,272.0,354.0,38.0,297.6666666666667,3.7859388972000767,287.6666666666667,13.721030087665898,,,,,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,389.0,405.0,19.0,32.0,173.0,180.0,4300.0,4600.0,2.0,2.0,3.9,2.2,1012.0,1008.0,1.8,1.0,0.0,0.0,1.8,0.7
2014-11-20 22:00:00,464.0,464.0,404.0,296.0,269.0,375.0,39.0,334.0,60.695963621974066,309.6666666666667,47.59271652959747,,,,,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,568.0,428.0,25.0,43.0,204.0,185.0,5700.0,5200.0,2.0,2.0,3.8,2.4,1012.0,1009.0,1.5,1.4,0.0,0.0,1.2,0.7
2014-11-20 23:00:00,464.0,455.0,464.0,302.0,292.0,384.0,35.0,390.0,81.90238091777307,342.1666666666667,73.69237861995364,,,,,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,629.0,450.0,23.0,56.0,199.0,196.0,6500.0,5200.0,2.0,2.0,2.7,2.1,1015.4,1009.0,1.7,1.1,0.0,0.0,0.9,1.1
2014-11-21 00:00:00,455.0,419.0,464.0,404.0,295.0,339.0,33.0,444.0,34.641016151377535,370.8333333333333,83.12500626566343,,,,,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,609.0,381.0,22.0,46.0,186.0,179.0,6100.0,4300.0,2.0,2.0,2.7,2.5,1011.0,1012.0,1.7,0.9,0.0,0.0,1.0,1.0
2014-11-21 01:00:00,419.0,411.0,455.0,464.0,296.0,313.0,34.0,461.0,5.196152422706544,397.5,79.51792250807301,,,,,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,587.0,344.0,19.0,31.0,180.0,167.0,5300.0,3900.0,2.0,2.0,2.3,1.6,1011.0,1009.0,1.6,0.6,0.0,0.0,1.3,0.0
2014-11-21 02:00:00,411.0,394.0,419.0,464.0,302.0,297.0,59.0,446.0,23.811761799581298,418.0,62.054814478812986,,,,,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,500.0,311.0,16.0,33.0,162.0,163.0,4700.0,3500.0,2.0,2.0,2.1,2.2,1011.0,1013.0,1.4,0.7,0.0,0.0,1.3,0.7
2014-11-21 03:00:00,394.0,360.0,411.0,455.0,404.0,297.0,54.0,428.3333333333333,23.437861108329233,436.1666666666667,27.80947080881901,,,,,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.9238795325112867,0.38268343236508984,494.0,313.0,14.0,27.0,134.0,159.0,5200.0,3400.0,2.0,2.0,1.9,1.2,1012.0,1008.0,0.9,0.2,0.0,0.0,1.4,0.0
2014-11-21 04:00:00,360.0,346.0,394.0,419.0,464.0,302.0,63.0,408.0,12.767145334803642,434.5,30.310064335132832,,,,,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,482.0,324.0,10.0,25.0,123.0,160.0,4000.0,3400.0,2.0,2.0,1.8,0.5,1014.0,1013.0,0.9,0.1,0.0,0.0,0.7,0.9
2014-11-21 05:00:00,346.0,322.0,360.0,411.0,464.0,306.0,41.0,388.3333333333333,25.967928938083055,417.1666666666667,38.65445209373128,,,,,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.0,1.0,437.0,330.0,14.0,23.0,148.0,157.0,4200.0,3700.0,2.0,2.0,1.7,0.2,1017.0,1009.0,0.8,-0.1,0.0,0.0,0.2,0.1
2014-11-21 06:00:00,322.0,307.0,346.0,394.0,455.0,302.0,20.0,366.6666666666667,24.684678108764782,397.5,40.053713935163486,,,,,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,417.0,320.0,12.0,24.0,154.0,160.0,4900.0,3800.0,2.0,2.0,0.2,0.7,1017.0,1009.0,-0.2,0.4,0.0,0.0,0.2,1.3
2014-11-21 07:00:00,307.0,303.0,322.0,360.0,419.0,302.0,21.0,342.6666666666667,19.21804707386606,375.3333333333333,38.645396448562785,,,,,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,383.0,323.0,17.0,22.0,161.0,150.0,4700.0,4100.0,2.0,2.0,-0.7,1.4,1013.0,1008.0,-0.7,0.4,0.0,0.0,0.0,1.2
2014-11-21 08:00:00,303.0,306.0,307.0,346.0,411.0,289.0,35.0,325.0,19.672315572905973,356.6666666666667,40.346829697841194,,,,,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,367.0,315.0,16.0,23.0,156.0,139.0,4500.0,4000.0,2.0,2.0,-0.1,1.7,1017.0,1011.0,-0.1,0.5,0.0,0.0,1.0,1.7
2014-11-21 09:00:00,306.0,266.0,303.0,322.0,394.0,305.0,28.0,310.6666666666667,10.01665280087776,338.6666666666667,34.99523777125412,,,,,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,378.0,335.0,17.0,38.0,157.0,145.0,4700.0,4200.0,2.0,2.0,0.1,2.7,1017.0,1012.0,0.1,0.6,0.0,0.0,0.5,1.5
2014-11-21 10:00:00,266.0,158.0,306.0,307.0,360.0,306.0,25.0,305.3333333333333,2.0816659994659132,324.0,23.8243572840896,,,,,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.9238795325112867,-0.3826834323650897,386.0,341.0,18.0,55.0,162.0,142.0,4800.0,4100.0,2.0,2.0,0.3,4.0,1020.0,1012.0,0.3,0.9,0.0,0.0,0.0,1.3
2014-11-21 11:00:00,158.0,125.0,266.0,303.0,346.0,292.0,22.0,291.6666666666667,22.278539748675918,308.3333333333333,26.20432534271068,,,,,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,317.0,320.0,26.0,64.0,163.0,143.0,3900.0,3600.0,2.0,2.0,5.5,6.0,1020.0,1015.0,3.2,1.5,0.0,0.0,1.7,0.5
2014-11-21 12:00:00,125.0,89.0,158.0,306.0,322.0,,26.0,243.33333333333334,76.5593451730965,277.0,61.19477101844552,,,,,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9238795325112866,0.38268343236509,162.0,259.0,35.0,62.0,134.0,132.0,2100.0,2600.0,2.0,2.0,8.4,6.6,1023.0,1009.0,-0.9,1.5,0.0,0.0,0.7,0.6
2014-11-21 13:00:00,89.0,89.0,125.0,266.0,307.0,,20.0,183.0,73.74957626996918,244.16666666666666,81.65149518941257,,,,,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,133.0,613.0,43.0,36.0,109.0,132.0,1700.0,2500.0,10.0,2.0,10.6,9.9,1024.0,1012.7,-4.3,3.4,0.0,0.0,0.1,1.1
2014-11-21 14:00:00,89.0,95.0,89.0,158.0,303.0,186.0,21.0,124.0,34.51086785347481,207.83333333333334,95.4388111130199,312.7083333333333,101.65691625850219,,,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.3826834323650898,0.9238795325112867,93.0,447.0,34.0,63.0,83.0,148.0,1300.0,2700.0,22.0,3.0,13.8,9.9,1015.2,1010.0,-4.4,1.5,0.0,0.0,1.0,1.2
2014-11-21 15:00:00,95.0,34.0,89.0,125.0,306.0,272.0,20.0,101.0,20.78460969082655,172.16666666666666,92.70904306844459,308.6666666666667,108.60445449534568,,,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9238795325112866,0.38268343236509,108.0,409.0,35.0,55.0,85.0,157.0,1300.0,2700.0,25.0,2.0,13.8,9.3,1024.0,1008.0,-4.9,1.2,0.0,0.0,1.4,3.5
2014-11-21 16:00:00,34.0,20.0,95.0,89.0,266.0,269.0,18.0,91.0,3.464101615137886,137.0,68.69934497504374,301.2916666666667,116.895895404067,,,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.0,1.0,123.0,392.0,33.0,50.0,101.0,168.0,1400.0,2800.0,21.0,2.0,14.6,8.8,1023.0,1009.0,-6.9,1.2,0.0,0.0,2.4,1.5
2014-11-21 17:00:00,20.0,17.0,34.0,89.0,158.0,292.0,28.0,72.66666666666667,33.620430296671316,98.33333333333333,41.46162884724571,291.5,128.940161382678,,,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.38268343236508956,0.9238795325112868,68.0,439.0,20.0,43.0,51.0,174.0,800.0,3200.0,40.0,2.0,14.1,7.7,1026.0,1010.0,-11.4,0.9,0.0,0.0,2.4,1.4
2014-11-21 18:00:00,17.0,22.0,20.0,95.0,125.0,295.0,30.0,49.666666666666664,39.87898360456713,75.33333333333333,39.99333277768648,280.1666666666667,140.34388407444482,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,56.0,428.0,15.0,35.0,36.0,177.0,600.0,3200.0,49.0,2.0,12.4,7.0,1026.0,1012.0,-12.8,0.9,0.0,0.0,2.0,1.0
2014-11-21 19:00:00,22.0,33.0,17.0,34.0,89.0,296.0,38.0,23.666666666666668,9.073771725877515,57.333333333333336,37.388055133515344,268.5833333333333,150.19318477754894,,,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.0,1.0,51.0,401.0,14.0,25.0,78.0,175.0,800.0,3500.0,11.0,2.0,10.8,4.5,1027.0,1010.0,-12.6,0.8,0.0,0.0,1.5,0.9
2014-11-21 20:00:00,33.0,29.0,22.0,20.0,89.0,302.0,52.0,19.666666666666668,2.5166114784237545,46.166666666666664,36.01897647999995,257.1666666666667,158.2179747570789,,,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-0.9238795325112866,0.38268343236509,77.0,389.0,17.0,19.0,99.0,173.0,1000.0,4300.0,2.0,2.0,7.7,3.9,1027.0,1012.0,-7.6,1.8,0.0,0.0,0.0,1.8
2014-11-21 21:00:00,29.0,28.0,33.0,17.0,95.0,404.0,55.0,24.0,8.185352771872505,36.833333333333336,29.335416592692102,245.95833333333334,164.31451262128616,,,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,70.0,568.0,19.0,25.0,112.0,204.0,2500.0,5700.0,2.0,2.0,4.6,3.8,1027.0,1012.0,-4.7,1.5,0.0,0.0,0.5,1.2
2014-11-21 22:00:00,28.0,29.0,29.0,22.0,34.0,464.0,54.0,28.0,5.567764362830108,25.833333333333332,7.139094246947688,230.33333333333334,166.4484948843791,,,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.7071067811865475,0.7071067811865476,33.0,629.0,19.0,23.0,101.0,199.0,1800.0,6500.0,2.0,2.0,4.0,2.7,1027.0,1015.4,-7.2,1.7,0.0,0.0,1.2,0.9
